topicId,rank,docId,filename
5,57,4,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2017
5,58,3,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1990
5,59,2,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014
5,60,0,file:/home/delano/Research/Comprehension/Clustering/Input/Sharif2010
6,0,44,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019
6,1,11,file:/home/delano/Research/Comprehension/Clustering/Input/Xu2017
6,2,35,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2019
6,3,58,file:/home/delano/Research/Comprehension/Clustering/Input/Medeiros2019
6,4,30,file:/home/delano/Research/Comprehension/Clustering/Input/Buse2010
6,5,49,file:/home/delano/Research/Comprehension/Clustering/Input/dosSantos2018
6,6,8,file:/home/delano/Research/Comprehension/Clustering/Input/Arnaoudova2016
6,7,54,file:/home/delano/Research/Comprehension/Clustering/Input/Trockman2018
6,8,53,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2010
6,9,18,file:/home/delano/Research/Comprehension/Clustering/Input/Schankin2018
6,10,29,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019b
6,11,39,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2018
6,12,27,file:/home/delano/Research/Comprehension/Clustering/Input/Blinman2005
6,13,26,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019
6,14,10,file:/home/delano/Research/Comprehension/Clustering/Input/Malaquias2017
6,15,47,file:/home/delano/Research/Comprehension/Clustering/Input/Ajami2019
6,16,48,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014b
6,17,32,file:/home/delano/Research/Comprehension/Clustering/Input/Geffen2016
6,18,37,file:/home/delano/Research/Comprehension/Clustering/Input/Ceccato2009
6,19,21,file:/home/delano/Research/Comprehension/Clustering/Input/Hofmeister2019
6,20,4,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2017
6,21,31,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2009
6,22,7,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1988
6,23,6,file:/home/delano/Research/Comprehension/Clustering/Input/Uesbeck2016
6,24,52,file:/home/delano/Research/Comprehension/Clustering/Input/Schulze2013
6,25,22,file:/home/delano/Research/Comprehension/Clustering/Input/Beniamini2017
6,26,33,file:/home/delano/Research/Comprehension/Clustering/Input/Yeh2017
6,27,40,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2013
6,28,46,file:/home/delano/Research/Comprehension/Clustering/Input/Avidan2017
6,29,1,file:/home/delano/Research/Comprehension/Clustering/Input/Kasto2013
6,30,19,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2018
6,31,24,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2017
6,32,15,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2009
6,33,2,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014
6,34,51,file:/home/delano/Research/Comprehension/Clustering/Input/Love1977
6,35,56,file:/home/delano/Research/Comprehension/Clustering/Input/Wang2014
6,36,50,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2019
6,37,36,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019b
6,38,9,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2011
6,39,0,file:/home/delano/Research/Comprehension/Clustering/Input/Sharif2010
6,40,42,file:/home/delano/Research/Comprehension/Clustering/Input/Tenny1988
6,41,25,file:/home/delano/Research/Comprehension/Clustering/Input/Boysen1980
6,42,16,file:/home/delano/Research/Comprehension/Clustering/Input/Bauer2019
6,43,60,file:/home/delano/Research/Comprehension/Clustering/Input/Woodfield1981
6,44,41,file:/home/delano/Research/Comprehension/Clustering/Input/Siegmund2017
6,45,20,file:/home/delano/Research/Comprehension/Clustering/Input/Dolado2003
6,46,14,file:/home/delano/Research/Comprehension/Clustering/Input/ONeal1994
6,47,13,file:/home/delano/Research/Comprehension/Clustering/Input/DeYoung1979
6,48,57,file:/home/delano/Research/Comprehension/Clustering/Input/Arab1992
6,49,38,file:/home/delano/Research/Comprehension/Clustering/Input/Lawrie2007
6,50,23,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2013
6,51,59,file:/home/delano/Research/Comprehension/Clustering/Input/kleinschmager2012static
6,52,55,file:/home/delano/Research/Comprehension/Clustering/Input/Iselin1988
6,53,12,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1991
6,54,17,file:/home/delano/Research/Comprehension/Clustering/Input/Chaudhary1980
6,55,3,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1990
6,56,45,file:/home/delano/Research/Comprehension/Clustering/Input/Sykes1983
6,57,43,file:/home/delano/Research/Comprehension/Clustering/Input/Miara1983
6,58,34,file:/home/delano/Research/Comprehension/Clustering/Input/Maćkowiak2018
6,59,28,file:/home/delano/Research/Comprehension/Clustering/Input/Teasley1994
6,60,5,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1986
7,0,23,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2013
7,1,26,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019
7,2,36,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019b
7,3,40,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2013
7,4,9,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2011
7,5,16,file:/home/delano/Research/Comprehension/Clustering/Input/Bauer2019
7,6,50,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2019
7,7,3,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1990
7,8,7,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1988
7,9,28,file:/home/delano/Research/Comprehension/Clustering/Input/Teasley1994
7,10,24,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2017
7,11,6,file:/home/delano/Research/Comprehension/Clustering/Input/Uesbeck2016
7,12,51,file:/home/delano/Research/Comprehension/Clustering/Input/Love1977
7,13,42,file:/home/delano/Research/Comprehension/Clustering/Input/Tenny1988
7,14,39,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2018
7,15,0,file:/home/delano/Research/Comprehension/Clustering/Input/Sharif2010
7,16,59,file:/home/delano/Research/Comprehension/Clustering/Input/kleinschmager2012static
7,17,47,file:/home/delano/Research/Comprehension/Clustering/Input/Ajami2019
7,18,8,file:/home/delano/Research/Comprehension/Clustering/Input/Arnaoudova2016
7,19,57,file:/home/delano/Research/Comprehension/Clustering/Input/Arab1992
7,20,43,file:/home/delano/Research/Comprehension/Clustering/Input/Miara1983
7,21,35,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2019
7,22,30,file:/home/delano/Research/Comprehension/Clustering/Input/Buse2010
7,23,29,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019b
7,24,25,file:/home/delano/Research/Comprehension/Clustering/Input/Boysen1980
7,25,22,file:/home/delano/Research/Comprehension/Clustering/Input/Beniamini2017
7,26,20,file:/home/delano/Research/Comprehension/Clustering/Input/Dolado2003
7,27,19,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2018
7,28,18,file:/home/delano/Research/Comprehension/Clustering/Input/Schankin2018
7,29,11,file:/home/delano/Research/Comprehension/Clustering/Input/Xu2017
7,30,60,file:/home/delano/Research/Comprehension/Clustering/Input/Woodfield1981
7,31,58,file:/home/delano/Research/Comprehension/Clustering/Input/Medeiros2019
7,32,56,file:/home/delano/Research/Comprehension/Clustering/Input/Wang2014
7,33,55,file:/home/delano/Research/Comprehension/Clustering/Input/Iselin1988
7,34,54,file:/home/delano/Research/Comprehension/Clustering/Input/Trockman2018
7,35,53,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2010
7,36,52,file:/home/delano/Research/Comprehension/Clustering/Input/Schulze2013
7,37,49,file:/home/delano/Research/Comprehension/Clustering/Input/dosSantos2018
7,38,48,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014b
7,39,46,file:/home/delano/Research/Comprehension/Clustering/Input/Avidan2017
7,40,45,file:/home/delano/Research/Comprehension/Clustering/Input/Sykes1983
7,41,44,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019
7,42,41,file:/home/delano/Research/Comprehension/Clustering/Input/Siegmund2017
7,43,38,file:/home/delano/Research/Comprehension/Clustering/Input/Lawrie2007
7,44,37,file:/home/delano/Research/Comprehension/Clustering/Input/Ceccato2009
7,45,34,file:/home/delano/Research/Comprehension/Clustering/Input/Maćkowiak2018
7,46,33,file:/home/delano/Research/Comprehension/Clustering/Input/Yeh2017
7,47,32,file:/home/delano/Research/Comprehension/Clustering/Input/Geffen2016
7,48,31,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2009
7,49,27,file:/home/delano/Research/Comprehension/Clustering/Input/Blinman2005
7,50,21,file:/home/delano/Research/Comprehension/Clustering/Input/Hofmeister2019
7,51,17,file:/home/delano/Research/Comprehension/Clustering/Input/Chaudhary1980
7,52,15,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2009
7,53,14,file:/home/delano/Research/Comprehension/Clustering/Input/ONeal1994
7,54,13,file:/home/delano/Research/Comprehension/Clustering/Input/DeYoung1979
7,55,12,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1991
7,56,10,file:/home/delano/Research/Comprehension/Clustering/Input/Malaquias2017
7,57,5,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1986
7,58,4,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2017
7,59,2,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014
7,60,1,file:/home/delano/Research/Comprehension/Clustering/Input/Kasto2013
8,0,29,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019b
8,1,14,file:/home/delano/Research/Comprehension/Clustering/Input/ONeal1994
8,2,47,file:/home/delano/Research/Comprehension/Clustering/Input/Ajami2019
8,3,6,file:/home/delano/Research/Comprehension/Clustering/Input/Uesbeck2016
8,4,37,file:/home/delano/Research/Comprehension/Clustering/Input/Ceccato2009
8,5,25,file:/home/delano/Research/Comprehension/Clustering/Input/Boysen1980
8,6,41,file:/home/delano/Research/Comprehension/Clustering/Input/Siegmund2017
8,7,17,file:/home/delano/Research/Comprehension/Clustering/Input/Chaudhary1980
8,8,1,file:/home/delano/Research/Comprehension/Clustering/Input/Kasto2013
8,9,35,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2019
8,10,13,file:/home/delano/Research/Comprehension/Clustering/Input/DeYoung1979
8,11,24,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2017
8,12,36,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019b
8,13,28,file:/home/delano/Research/Comprehension/Clustering/Input/Teasley1994
8,14,27,file:/home/delano/Research/Comprehension/Clustering/Input/Blinman2005
8,15,48,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014b
8,16,22,file:/home/delano/Research/Comprehension/Clustering/Input/Beniamini2017
8,17,60,file:/home/delano/Research/Comprehension/Clustering/Input/Woodfield1981
8,18,59,file:/home/delano/Research/Comprehension/Clustering/Input/kleinschmager2012static
8,19,58,file:/home/delano/Research/Comprehension/Clustering/Input/Medeiros2019
8,20,57,file:/home/delano/Research/Comprehension/Clustering/Input/Arab1992
8,21,56,file:/home/delano/Research/Comprehension/Clustering/Input/Wang2014
8,22,55,file:/home/delano/Research/Comprehension/Clustering/Input/Iselin1988
8,23,54,file:/home/delano/Research/Comprehension/Clustering/Input/Trockman2018
8,24,53,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2010
8,25,52,file:/home/delano/Research/Comprehension/Clustering/Input/Schulze2013
8,26,51,file:/home/delano/Research/Comprehension/Clustering/Input/Love1977
8,27,50,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2019
8,28,49,file:/home/delano/Research/Comprehension/Clustering/Input/dosSantos2018
8,29,46,file:/home/delano/Research/Comprehension/Clustering/Input/Avidan2017
8,30,45,file:/home/delano/Research/Comprehension/Clustering/Input/Sykes1983
8,31,44,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019
8,32,43,file:/home/delano/Research/Comprehension/Clustering/Input/Miara1983
8,33,42,file:/home/delano/Research/Comprehension/Clustering/Input/Tenny1988
8,34,40,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2013
8,35,39,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2018
8,36,38,file:/home/delano/Research/Comprehension/Clustering/Input/Lawrie2007
8,37,34,file:/home/delano/Research/Comprehension/Clustering/Input/Maćkowiak2018
8,38,33,file:/home/delano/Research/Comprehension/Clustering/Input/Yeh2017
8,39,32,file:/home/delano/Research/Comprehension/Clustering/Input/Geffen2016
8,40,31,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2009
8,41,30,file:/home/delano/Research/Comprehension/Clustering/Input/Buse2010
8,42,26,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019
8,43,23,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2013
8,44,21,file:/home/delano/Research/Comprehension/Clustering/Input/Hofmeister2019
8,45,20,file:/home/delano/Research/Comprehension/Clustering/Input/Dolado2003
8,46,19,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2018
8,47,18,file:/home/delano/Research/Comprehension/Clustering/Input/Schankin2018
8,48,16,file:/home/delano/Research/Comprehension/Clustering/Input/Bauer2019
8,49,15,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2009
8,50,12,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1991
8,51,11,file:/home/delano/Research/Comprehension/Clustering/Input/Xu2017
8,52,10,file:/home/delano/Research/Comprehension/Clustering/Input/Malaquias2017
8,53,9,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2011
8,54,8,file:/home/delano/Research/Comprehension/Clustering/Input/Arnaoudova2016
8,55,7,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1988
8,56,5,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1986
8,57,4,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2017
8,58,3,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1990
8,59,2,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014
8,60,0,file:/home/delano/Research/Comprehension/Clustering/Input/Sharif2010
9,0,10,file:/home/delano/Research/Comprehension/Clustering/Input/Malaquias2017
9,1,52,file:/home/delano/Research/Comprehension/Clustering/Input/Schulze2013
9,2,59,file:/home/delano/Research/Comprehension/Clustering/Input/kleinschmager2012static
9,3,20,file:/home/delano/Research/Comprehension/Clustering/Input/Dolado2003
9,4,31,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2009
9,5,54,file:/home/delano/Research/Comprehension/Clustering/Input/Trockman2018
9,6,53,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2010
9,7,39,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2018
9,8,2,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014
9,9,51,file:/home/delano/Research/Comprehension/Clustering/Input/Love1977
9,10,32,file:/home/delano/Research/Comprehension/Clustering/Input/Geffen2016
9,11,7,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1988
9,12,60,file:/home/delano/Research/Comprehension/Clustering/Input/Woodfield1981
9,13,58,file:/home/delano/Research/Comprehension/Clustering/Input/Medeiros2019
9,14,57,file:/home/delano/Research/Comprehension/Clustering/Input/Arab1992
9,15,56,file:/home/delano/Research/Comprehension/Clustering/Input/Wang2014
9,16,55,file:/home/delano/Research/Comprehension/Clustering/Input/Iselin1988
9,17,50,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2019
9,18,49,file:/home/delano/Research/Comprehension/Clustering/Input/dosSantos2018
9,19,48,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014b
9,20,47,file:/home/delano/Research/Comprehension/Clustering/Input/Ajami2019
9,21,46,file:/home/delano/Research/Comprehension/Clustering/Input/Avidan2017
9,22,45,file:/home/delano/Research/Comprehension/Clustering/Input/Sykes1983
9,23,44,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019
9,24,43,file:/home/delano/Research/Comprehension/Clustering/Input/Miara1983
9,25,42,file:/home/delano/Research/Comprehension/Clustering/Input/Tenny1988
9,26,41,file:/home/delano/Research/Comprehension/Clustering/Input/Siegmund2017
9,27,40,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2013
9,28,38,file:/home/delano/Research/Comprehension/Clustering/Input/Lawrie2007
9,29,37,file:/home/delano/Research/Comprehension/Clustering/Input/Ceccato2009
9,30,36,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019b
9,31,35,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2019
9,32,34,file:/home/delano/Research/Comprehension/Clustering/Input/Maćkowiak2018
9,33,33,file:/home/delano/Research/Comprehension/Clustering/Input/Yeh2017
9,34,30,file:/home/delano/Research/Comprehension/Clustering/Input/Buse2010
9,35,29,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019b
9,36,28,file:/home/delano/Research/Comprehension/Clustering/Input/Teasley1994
9,37,27,file:/home/delano/Research/Comprehension/Clustering/Input/Blinman2005
9,38,26,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019
9,39,25,file:/home/delano/Research/Comprehension/Clustering/Input/Boysen1980
9,40,24,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2017
9,41,23,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2013
9,42,22,file:/home/delano/Research/Comprehension/Clustering/Input/Beniamini2017
9,43,21,file:/home/delano/Research/Comprehension/Clustering/Input/Hofmeister2019
9,44,19,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2018
9,45,18,file:/home/delano/Research/Comprehension/Clustering/Input/Schankin2018
9,46,17,file:/home/delano/Research/Comprehension/Clustering/Input/Chaudhary1980
9,47,16,file:/home/delano/Research/Comprehension/Clustering/Input/Bauer2019
9,48,15,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2009
9,49,14,file:/home/delano/Research/Comprehension/Clustering/Input/ONeal1994
9,50,13,file:/home/delano/Research/Comprehension/Clustering/Input/DeYoung1979
9,51,12,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1991
9,52,11,file:/home/delano/Research/Comprehension/Clustering/Input/Xu2017
9,53,9,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2011
9,54,8,file:/home/delano/Research/Comprehension/Clustering/Input/Arnaoudova2016
9,55,6,file:/home/delano/Research/Comprehension/Clustering/Input/Uesbeck2016
9,56,5,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1986
9,57,4,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2017
9,58,3,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1990
9,59,1,file:/home/delano/Research/Comprehension/Clustering/Input/Kasto2013
9,60,0,file:/home/delano/Research/Comprehension/Clustering/Input/Sharif2010
